file_path,Brain,Genotype,Type,Striatal.Subregion,Bif_ampl_local,Bif_ampl_remote,Branch_Order,Depth,Sum_EucDistance,Max_EucDistance,Fractal_Dim,Height,Length,N_bifs,N_branch,N_stems,N_tips,Partition_asymmetry,Sum_PathDistance,Max_PathDistance,Width,Terminal_degree,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,ABEL_All,BAPL_All,ABEL_Internal,BAPL_Internal,ABEL_Terminal,BAPL_Terminal,Balancing_Factor,Centripetal_Bias,Convexity
hTME18-1_Str_04_xyz-9692-5358-302,hTME18-1,Q140,D2,CPi,64.5783,69.3001,5,85.67,59542.2,120.209,1.03891,167.133,2637.72,26,58,6,32,0.528571,76751.1,164.249,155.945,1.29981,128.102,117.269,92.1296,92.8647,37.951404,45.47275862,12.98313303,13.97961538,58.23812416,71.0609375,0.73765624,3.829035678,0.871972318
hTME18-1_Str_04_xyz-9735-4850-369,hTME18-1,Q140,D2,CPi,71.6245,64.4218,4,55.65,43076.2,109.795,1.03891,157.638,1872.87,21,48,6,27,0.373016,53338,137.076,140.612,1.23826,116.379,124.369,87.7796,93.9016,32.4395134,39.01291667,14.58787041,15.94190476,46.32412462,56.95703704,0.726296469,3.631964508,0.826397146
hTME18-1_Str_04_xyz-9977-7503-333,hTME18-1,Q140,D2,CPi,61.3902,67.9102,4,93.41,65758.2,133.831,1.029,196.239,2163.67,17,39,5,22,0.382353,78558.3,157.003,166.462,1.14804,135.114,124.956,89.2041,105.284,48.22258724,55.47307692,13.25390114,13.89117647,75.24384468,87.60454545,0.786575038,4.948901018,0.934027778
hTME18-1_Str_05_xyz-2017-14266-45,hTME18-1,Q140,D2,CPi,48.8734,63.4614,3,91.38,17139.3,115.316,1.03731,185.573,1679.47,13,34,8,21,0.487179,21048.1,139.34,127.42,1.1723,125.321,120.328,100.376,100.505,41.72951924,49.39117647,17.45167619,17.78692308,56.75866018,68.95571429,0.746877113,4.003496693,0.844990548
hTME18-1_Str_05_xyz-3021-14598-75,hTME18-1,Q140,D1,CPc,80.9137,71.4685,6,100.93,67763.1,140.397,1.0264,200.741,2365.64,28,59,3,31,0.503968,85693,158.295,142.618,1.41574,112.691,123.949,106.616,104.372,35.09491229,40.09101695,14.59965962,15.84964286,53.60675342,61.98645161,0.728015993,3.660623783,0.884297521
hTME18-1_Str_05_xyz-3025-13162-277,hTME18-1,Q140,D2,CPc,44.1219,51.7888,5,74.44,16160.1,117.46,1.0255,191.96,2131.26,24,53,5,29,0.486111,18558.5,129.011,102.798,1.34,140.789,135.182,88.2509,95.3235,35.80929639,40.20735849,12.95820599,13.75833333,54.72054362,62.0962069,0.800280634,5.373675863,0.903225806
hTME18-1_Str_05_xyz-3285-15022-249,hTME18-1,Q140,D2,CPc,90.1312,53.5121,5,54,45404.7,121.776,1.04177,162.259,1723.52,15,36,6,21,0.362222,59243.1,167.669,151.21,1.21852,97.5804,127.406,80.7382,79.7041,39.14586542,47.87083333,16.30356682,19.164,55.46179299,68.37571429,0.77222607,4.564789638,0.810964083
hTME18-1_Str_05_xyz-3318-14716-301,hTME18-1,Q140,D2,CPc,65.4564,62.8484,4,33.36,42233.6,133.642,1.03193,213.17,1759.83,15,36,6,21,0.328889,53125.5,155.801,117.681,1.2442,127.273,126.885,69.887,45.7595,40.28191038,48.87944444,17.37020585,18.39666667,56.64741361,70.65285714,0.792017234,5.110102334,0.873345936
hTME18-1_Str_05_xyz-3863-12567-367,hTME18-1,Q140,D1,CPc,59.6438,69.6241,4,53.53,44946.2,121.083,1.04215,155.26,1928.78,20,45,5,25,0.43,57579.3,137.021,126.169,1.21404,123.937,121.896,88.9453,73.742,36.20545115,42.85711111,11.34382087,12.548,56.09475538,67.1044,0.749232425,4.050349316,0.88340192
hTME18-1_Str_05_xyz-4300-13594-47,hTME18-1,Q140,D2,CPc,78.9162,63.0404,5,67.4,65742.6,127.48,1.03406,199.041,2589.17,26,64,12,38,0.315089,81865.2,165.27,135.99,1.38103,113.272,128.479,104.271,100.101,34.25279107,40.45046875,18.49478654,20.39653846,45.03458364,54.17157895,0.76979091,4.504878425,0.798125
hTME18-1_Str_05_xyz-4449-13915-282,hTME18-1,Q140,D1,CPc,81.4008,66.7692,6,107.82,64183.5,130.978,1.03266,148.592,2777.84,25,59,9,34,0.383333,78203.5,151.742,168.626,1.23886,111.569,121.186,86.7441,92.6651,40.44886846,47.07728814,15.39975648,16.6904,58.86733315,69.42058824,0.816948023,5.986773334,0.868055556
hTME18-1_Str_05_xyz-4646-14037-268,hTME18-1,Q140,D2,CPc,69.7759,57.0654,5,66.8,38473.4,129.1,1.02393,164.446,1896.58,23,50,4,27,0.300725,48265.7,174.828,126.9,1.35484,121.329,127.967,88.2351,84.7812,33.21583072,37.9262,14.94847751,16.2573913,48.77690937,56.38481481,0.820792172,6.146332776,0.775267539
hTME18-1_Str_05_xyz-5681-3519-132,hTME18-1,Q140,D1,CPc,82.9805,83.9973,4,96.99,34110.7,132.861,1.04523,198.79,1577.67,16,37,5,21,0.375,45096.8,186.45,113.14,1.35969,111.43,115.626,84.0479,99.963,34.71314275,42.63432432,20.35691662,22.236875,45.65121981,58.1752381,0.723196399,3.581291763,0.81852552
hTME18-1_Str_05_xyz-6329-3551-374,hTME18-1,Q140,D2,CPc,81.5992,76.4268,5,64.27,31113.1,93.716,1.0259,140.78,1482.01,23,50,4,27,0.539337,39662.1,158.72,91.2597,1.32969,111.045,115.835,87.3955,79.2834,26.319035,29.6358,12.69588787,13.27391304,37.92393811,43.5737037,0.741646011,3.902826128,0.941736029
hTME18-1_Str_05_xyz-6347-11827-329,hTME18-1,Q140,D1,CPc,70.971,62.3651,5,99.61,43244.8,134.495,1.02787,163.79,1859.23,18,42,6,24,0.440476,52609.7,149.739,132.33,1.29657,112.333,129.588,103.024,97.9679,38.8087522,44.26238095,18.16767716,19.29611111,54.28955849,62.98708333,0.77389113,4.606582294,0.764792899
hTME18-1_Str_05_xyz-7003-10527-363,hTME18-1,Q140,D1,CPc,79.723,65.3068,8,67.62,77197.3,131.303,1.03124,200.08,2883.11,36,77,5,41,0.408527,105084,173.63,118.311,1.32885,106.606,120.079,84.9282,86.6639,32.04274863,37.43818182,9.802699444,10.57166667,51.57059669,61.02829268,0.747738979,4.020528436,0.765819362
hTME18-1_Str_05_xyz-7305-7790-345,hTME18-1,Q140,D1,CPc,81.1818,70.2511,6,108.35,35962.9,129.057,1.03512,150.1,1765.83,23,48,2,25,0.471014,48327.4,154.946,130.33,1.38796,107.593,119.855,104.807,100.307,31.19053872,36.783125,11.98127295,13.82304348,48.86306323,57.9064,0.770638905,4.525580593,0.809327846
hTME18-1_Str_05_xyz-8171-5560-358,hTME18-1,Q140,D1,CPc,69.5988,59.4927,4,117.86,58800,137.508,1.03228,175.607,2168.93,18,42,6,24,0.316667,72140.6,149.459,164.89,1.2102,120.605,134.243,85.8651,87.649,44.46346616,51.63619048,16.73725527,18.72666667,65.25812433,76.31833333,0.801734131,5.422576877,0.786982249
hTME18-1_Str_05_xyz-8554-5201-371,hTME18-1,Q140,D2,CPc,48.6039,59.4343,3,141.31,66959.3,149.901,1.0319,207.289,2367.71,19,45,7,26,0.315789,82610.8,203.211,166.82,1.28891,130.765,120.185,81.129,83.831,45.57686523,52.61088889,25.18918188,27.50631579,60.47555692,70.95653846,0.783702216,4.867445093,0.821428571
hTME18-1_Str_05_xyz-8581-5855-365,hTME18-1,Q140,D1,CPc,82.4522,70.5934,4,108.27,93842.7,144.52,1.02801,200.17,3302.8,27,65,11,38,0.37284,118938,165.785,145,1.24542,114.133,127.986,82.8837,79.2773,44.37827154,50.80723077,18.37015555,20.53962963,62.85772237,72.31315789,0.798034556,5.299651762,0.80125
hTME18-1_Str_05_xyz-8636-9567-374,hTME18-1,Q140,D2,CPc,66.0007,73.6894,7,121.24,88058.8,126.335,1.02631,182.68,3626.71,44,96,8,52,0.421356,120257,173.222,141.929,1.47477,118.801,116.374,84.6476,88.8634,32.86040543,37.7728125,15.15953072,16.83795455,47.83806865,55.48692308,0.766735014,4.431663002,0.695473251
hTME18-1_Str_05_xyz-8683-10146-406,hTME18-1,Q140,D1,CPc,73.8519,83.3269,5,88.49,48390.3,125.412,1.03972,171.734,1819.33,15,34,4,19,0.411111,65028.1,201.919,176.137,1.15657,117.375,115.411,100.695,92.207,42.57531676,53.50529412,10.98036699,11.816,67.51869816,86.41789474,0.712450076,3.414975427,0.879818594
hTME18-1_Str_06_xyz-2418-11434-161,hTME18-1,Q140,D2,CPc,72.0165,44.4577,4,36.91,45493.2,168.52,1.0392,256.24,1431.12,11,27,5,16,0.454545,54207,181.629,85.2996,1.32109,119.89,138.606,85.8892,101.865,43.83819551,52.99925926,23.3618358,27.14090909,57.91569281,70.776875,0.858048449,8.203067202,0.712962963
hTME18-1_Str_06_xyz-2464-13599-185,hTME18-1,Q140,D1,CPc,73.0114,49.1433,3,37.69,40761,142.439,1.03213,192.499,1538.47,10,27,7,17,0.4,48683.2,162.512,124.57,1.25841,113.988,130.905,99.3595,75.5898,48.97106738,56.97555556,26.38292331,29.354,62.25821095,73.22352941,0.825227513,6.340195315,0.891966759
hTME18-1_Str_06_xyz-3620-12178-153,hTME18-1,Q140,D2,CPc,88.0918,67.7412,2,79.07,22315.3,148.43,1.03336,154.42,1011.33,6,15,3,9,0.166667,32940.2,217.138,104.929,1.19571,107.378,118.259,92.8054,110.633,52.923937,67.41666667,27.90451642,30.625,69.60355071,91.94444444,0.752240222,4.111622431,0.892561983
hTME18-1_Str_06_xyz-3901-12541-286,hTME18-1,Q140,D1,CPc,56.8037,58.8858,2,42.08,14252.5,108.544,1.03327,152.62,771.74,5,14,4,9,0,17404.8,129.178,108.89,1.19718,133.395,125.139,59.7541,73.8994,47.68090803,55.11928571,19.53539884,21.344,63.31730202,73.88333333,0.792748991,5.13249817,0.909090909
hTME18-1_Str_06_xyz-4383-3228-253,hTME18-1,Q140,D2,CPc,81.2363,57.6745,4,73.54,23008.8,115.483,1.02701,118.963,897.709,12,27,3,15,0.458333,27161.6,136.407,96.3356,1.43609,116.197,136.099,88.3685,92.136,29.4166773,33.24333333,17.18681982,18.36333333,39.20056328,45.14733333,0.795543962,5.219687111,0.899653979
hTME18-1_Str_06_xyz-4559-3646-80,hTME18-1,Q140,D2,CPc,60.9686,66.2464,3,73.55,19705,93.3983,1.04824,148.56,1189.95,13,30,4,17,0.410256,25411.7,127.204,84.7811,1.18966,128.978,125.766,84.2696,90.9755,32.89248473,39.66033333,15.59044123,17.22076923,46.12345916,56.82,0.762690703,4.337987209,0.886426593
hTME18-1_Str_06_xyz-4838-3893-180,hTME18-1,Q140,D2,CPc,83.4356,63.3583,3,77.16,31916.7,111.406,1.03055,183.891,1686.5,13,34,8,21,0.333333,38854.7,144.713,123.667,1.18781,100.254,118.252,92.6505,103.244,42.77125027,49.59764706,17.37316423,18.75769231,58.49387495,68.68904762,0.798625722,5.318956286,0.850661626
hTME18-1_Str_06_xyz-5064-3496-244,hTME18-1,Q140,D1,CPc,61.6775,58.8637,4,104.98,25149.3,124.535,1.03264,185.09,1160.53,7,18,4,11,0.333333,30698.7,147.75,136.567,1.23636,121.745,125.267,93.7918,96.7849,53.51969555,64.46833333,14.1983042,14.65,78.54239914,96.17090909,0.785373089,4.91452527,0.905325444
hTME18-1_Str_06_xyz-5363-12761-334,hTME18-1,Q140,D1,CPc,81.1511,51.6975,5,94.76,73475.6,116.864,1.02526,185.26,2809.81,30,66,6,36,0.470556,89291.4,153.817,115.15,1.29481,104.056,136.392,89.5712,87.0214,37.70895805,42.56742424,14.2500808,15.262,57.25802243,65.32194444,0.826449174,6.395538872,0.860803324
hTME18-1_Str_06_xyz-5409-8683-268,hTME18-1,Q140,D1,CPc,44.9893,55.0274,6,61.42,47561.3,126.282,1.02965,206.12,2034.53,22,49,5,27,0.383838,59827.7,151.955,123.93,1.4697,136.329,126.894,97.8491,90.1012,34.7079653,41.51673469,16.53374967,17.92590909,49.51658544,60.73888889,0.760060148,4.278940555,0.806183115
hTME18-1_Str_06_xyz-5651-11613-204,hTME18-1,Q140,D2,CPc,70.3092,54.6056,6,57.08,65046.4,122.661,1.02618,177.17,2650.5,28,62,6,34,0.398199,77919.5,144.666,167.081,1.2733,118.466,131.313,83.3791,85.735,37.71661437,42.74580645,14.84840233,16.18571429,56.54925958,64.61882353,0.822378676,6.214435183,0.80632716
hTME18-1_Str_06_xyz-5682-12263-315,hTME18-1,Q140,D1,CPc,74.3101,65.3686,4,112.43,107101,164.961,1.02642,216.94,3421.38,24,61,13,37,0.284722,128823,224.443,164.62,1.18193,109.193,123.73,88.6587,63.7967,49.03293008,56.08295082,22.21501548,24.43833333,66.42833415,76.60918919,0.812606431,5.815330752,0.771860618
hTME18-1_Str_06_xyz-6132-3849-339,hTME18-1,Q140,D2,CPc,48.0283,52.3163,4,94.27,79127.1,196.736,1.02107,246.512,2272.07,19,42,4,23,0.342105,92139.7,226.362,175.509,1.37677,135.551,135.341,109.506,99.6839,48.7079078,54.09261905,26.32118121,28.36526316,67.20129063,75.34565217,0.828404891,6.485970664,0.8144
hTME18-1_Str_06_xyz-6198-11620-286,hTME18-1,Q140,D1,CPc,72.3885,68.0731,2,69.27,37433.1,146.011,1.02851,182.239,1712.57,10,28,8,18,0.2,43868.1,168.924,164.388,1.19869,115.441,128.55,86.7693,90.7278,53.88173771,61.15928571,23.19771119,25.119,70.92841911,81.18166667,0.815530286,5.929798365,0.9175
hTME18-1_Str_06_xyz-6406-10959-318,hTME18-1,Q140,D1,CPc,101.765,75.1643,4,54.88,29444.9,127.977,1.04176,182.29,1217.29,8,21,5,13,0.5,37936.3,156.761,148.821,1.15667,102.09,103.835,106.17,74.4254,46.19312689,57.96095238,17.72363123,19.475,63.71281653,81.64461538,0.756011459,4.190824454,0.902222222
hTME18-1_Str_06_xyz-6479-5435-119,hTME18-1,Q140,D1,CPc,80.5039,64.3155,5,107.06,82817.6,131.293,1.03259,198.669,3043.39,33,72,6,39,0.377489,103877,157.243,142.342,1.30884,106.804,123.11,95.6862,94.1761,36.42833459,42.26430556,13.63243092,14.60060606,55.71717616,65.67205128,0.771331658,4.542619709,0.809042237
hTME18-1_Str_06_xyz-6989-5436-120,hTME18-1,Q140,D2,CPc,84.5516,71.3112,6,118.71,106740,139.208,1.03087,201.232,3583.99,33,70,4,37,0.356614,131768,161.244,162.081,1.14502,108.411,121.609,81.2409,74.0449,44.32096643,51.19542857,9.098737248,9.416363636,75.73538706,88.45783784,0.772664447,4.575726712,0.813280736
hTME18-1_Str_06_xyz-7039-3727-322,hTME18-1,Q140,D2,CPc,70.2897,63.2561,6,61.67,33997.6,126.809,1.0385,212.689,1372.87,11,28,6,17,0.458874,41191.9,141.504,151.47,1.19411,117.805,123.603,107.164,102.823,40.00095903,49.02535714,14.33666393,15.4,56.60726762,70.78294118,0.767808041,4.457127036,0.822714681
hTME18-1_Str_06_xyz-7051-9838-122,hTME18-1,Q140,D2,CPc,89.1121,66.1508,5,116.21,91606.8,129.948,1.03147,204.11,3161.61,31,68,6,37,0.38172,112531,147.438,139.651,1.22215,104.256,120.839,87.5794,101.369,39.61261623,46.48867647,11.57267674,12.4016129,63.10553852,75.04810811,0.77713716,4.6900592,0.813280736
hTME18-1_Str_06_xyz-7301-6024-349,hTME18-1,Q140,D1,CPc,65.749,55.7452,6,63.44,56944.3,139.367,1.02401,208.969,2218.37,22,50,6,28,0.531405,67514.1,159.105,164.66,1.2404,125.214,130.512,64.8035,59.5659,39.36422993,44.3628,14.8631063,15.52227273,58.61511278,67.02321429,0.797407181,5.279302208,0.84
hTME18-1_Str_06_xyz-7392-3729-91,hTME18-1,Q140,D1,CPc,65.9753,44.1742,7,49.82,101948,163.268,1.02089,258.36,2952.53,29,64,6,35,0.417529,119635,233.891,124.36,1.25956,120.484,138.806,87.745,83.58,40.55371526,46.1278125,17.19318383,17.96689655,59.90958417,69.46114286,0.858208864,8.214558167,0.737764792
hTME18-1_Str_06_xyz-7431-9371-278,hTME18-1,Q140,D2,CPc,75.0284,72.8731,3,99.88,47275.4,146.012,1.0336,195.259,2186.06,15,39,9,24,0.288889,56969.8,168.933,160.57,1.24803,109.943,117.008,98.7723,102.64,48.3741985,56.04820513,25.11634702,28.22333333,62.91035568,73.43875,0.79895809,5.329865405,0.893491124
hTME18-1_Str_06_xyz-7789-5685-318,hTME18-1,Q140,D1,CPc,65.2416,59.0882,5,113.38,59994,125.546,1.03296,184.271,2334.68,26,58,6,32,0.410256,72009.6,148.599,119.696,1.37066,122.849,126.282,90.5208,93.206,34.84724004,40.24775862,16.08507586,17.66423077,50.09149844,58.596875,0.774830086,4.630453597,0.73183391
hTME18-1_Str_07_xyz-2303-12966-156,hTME18-1,Q140,D2,CPc,64.6098,52.0742,4,50.41,42686.6,156.522,1.03382,217.18,1829.59,17,38,4,21,0.419328,55419,178.926,171.47,1.36283,113.547,124.604,89.6653,90.6837,40.70553884,48.14263158,17.99647028,20.30176471,59.08907053,70.68047619,0.783260179,4.855125072,0.877126654
hTME18-1_Str_07_xyz-2933-11652-215,hTME18-1,Q140,D1,CPc,93.1264,56.171,3,47.72,19365.4,114.704,1.0271,197.1,1131.21,9,22,4,13,0.259259,24360.1,149.493,56.3898,1.3607,97.8576,128.656,90.578,81.7565,44.25870549,51.41409091,17.11959389,20.01666667,63.04732122,73.15076923,0.817161375,5.995432759,0.906666667
hTME18-1_Str_07_xyz-3219-13159-124,hTME18-1,Q140,D2,CPc,40.223,63.8619,5,86.31,28431,94.8173,1.02952,148.301,1442.16,15,36,6,21,0.288889,35589.5,123.607,112.59,1.36273,138.26,122.082,93.4586,87.7594,34.53288496,40.05555556,16.00202881,17.50666667,47.76921079,56.16190476,0.79806771,5.300731082,0.896030246
hTME18-1_Str_07_xyz-3952-12811-210,hTME18-1,Q140,D1,CPc,75.1017,53.4137,6,95.23,47156,119.919,1.03102,185.469,1976.49,21,47,5,26,0.48296,61190.3,152.771,129.459,1.28047,112.881,126.352,75.9857,72.3301,35.70085373,42.04808511,11.09656745,11.95142857,55.57354649,66.35692308,0.79886058,5.326660735,0.818877551
hTME18-1_Str_07_xyz-4393-12896-240,hTME18-1,Q140,D1,CPc,72.986,45.6806,4,52.66,21413.9,142.679,1.02279,162.148,1032.03,10,24,4,14,0.326667,25017.3,166.94,96.7192,1.31714,121.942,138.78,99.3278,81.8906,38.50522443,42.99541667,17.81399792,18.916,53.28467195,60.195,0.859100076,8.278930661,0.90234375
hTME18-1_Str_07_xyz-4398-4941-332,hTME18-1,Q140,D1,CPc,86.7034,83.1072,7,94.75,49202.6,138.751,1.02551,189.83,1758.95,17,39,5,22,0.423529,61597.8,179.443,98.3275,1.3201,103.556,117.137,83.6938,78.2679,40.09417844,45.09615385,15.37572576,16.35647059,59.19480098,67.30409091,0.778229392,4.718760244,0.852430556
hTME18-1_Str_07_xyz-4470-12167-216,hTME18-1,Q140,D2,CPc,67.7129,64.8212,5,87.63,43930.1,136.044,1.03033,187.279,2036.36,22,48,4,26,0.421212,55271.6,162.153,155.109,1.35534,117.569,120.292,85.9674,80.8182,36.18131396,42.41979167,17.57051582,19.12954545,51.92891239,62.12692308,0.777719876,4.705332377,0.81505102
hTME18-1_Str_07_xyz-4742-9768-288,hTME18-1,Q140,D2,CPc,74.136,51.6986,6,62.53,55668.8,128.764,1.02422,192.619,2015.01,25,54,4,29,0.424,69580.7,146.594,148.468,1.31408,111.917,129.255,80.4713,87.8455,32.45276352,37.30925926,10.29122329,11.0252,51.55753959,59.96793103,0.845292947,7.374047699,0.799167534
hTME18-1_Str_07_xyz-5099-4474-309,hTME18-1,Q140,D2,CPc,92.8892,83.5193,4,110.2,53038.1,142.245,1.02506,219.14,1904.7,17,38,4,21,0.45098,64961.1,175.471,177.21,1.34993,96.7601,116.061,95.2104,76.5996,43.6055298,50.11894737,19.13416765,19.83117647,63.4156801,74.63761905,0.749555937,4.056861228,0.873345936
hTME18-1_Str_07_xyz-5341-5170-47,hTME18-1,Q140,D2,CPc,67.5277,53.7784,5,81.86,85980.7,157.077,1.02944,245.81,2669.04,25,57,7,32,0.440667,102274,173.408,127.399,1.28392,124.884,131.158,104.515,102.639,41.19318973,46.82,17.18547999,18.9364,59.94921297,68.6040625,0.817105276,5.993153682,0.783737024
hTME18-1_Str_07_xyz-5349-8195-299,hTME18-1,Q140,D1,CPc,80.1228,72.1518,4,64.3,26995.1,105.118,1.04011,161.001,1348.48,11,29,7,18,0.454545,32715,136.636,77.7767,1.14096,108.459,113.774,96.602,99.5845,39.66749446,46.49448276,10.33930946,11.11454545,57.59027418,68.11555556,0.798995921,5.331109669,0.8425
hTME18-1_Str_07_xyz-5412-10739-229,hTME18-1,Q140,D1,CPc,48.4557,59.1584,7,90.73,75262.1,145.754,1.02977,178.791,3102.24,34,72,4,38,0.407003,94653.3,157.017,166.355,1.42786,133.968,131.435,102.277,84.6925,37.09270533,43.08152778,14.49393719,15.85117647,57.31265578,67.44552632,0.787563781,4.977504238,0.756875
hTME18-1_Str_07_xyz-5453-6622-248,hTME18-1,Q140,D2,CPc,78.6776,77.1545,5,81.67,38450,115.397,1.0298,135.224,1791.05,22,49,5,27,0.433333,49948.4,133.916,126.178,1.26396,110.809,114.079,94.3763,92.1796,31.82205729,36.54693878,12.91661555,14.58409091,47.2264913,54.44259259,0.728285931,3.66515936,0.801426873
hTME18-1_Str_07_xyz-5456-5759-56,hTME18-1,Q140,D2,CPc,58.196,58.7036,3,67.79,21883.9,115.717,1.03826,165.082,1103.67,9,23,5,14,0.555556,27189.9,144.232,111.142,1.12731,119.938,134.787,90.716,117.56,40.62326398,47.98086957,12.32735182,14.49888889,58.81349323,69.505,0.801507707,5.414906596,0.88671875
hTME18-1_Str_07_xyz-5535-9707-187,hTME18-1,Q140,D2,CPc,80.7688,55.3255,5,78.37,48376.9,115.627,1.02897,192.77,2247.84,24,55,7,31,0.367063,59167.5,152.358,131.77,1.31354,110.519,130.371,72.4032,75.6122,35.28047346,40.86527273,14.12029301,15.80458333,51.66254864,60.26709677,0.825106215,6.334747386,0.842975207
hTME18-1_Str_07_xyz-5727-9753-298,hTME18-1,Q140,D1,CPc,76.812,72.649,9,73.62,52082.9,141.638,1.03637,162.016,2501.63,32,65,1,33,0.414921,81359.8,217.447,165.514,1.53496,105.74,111.889,90.2651,88.3765,33.00572171,38.48184615,13.6179172,14.796875,51.80601699,61.44909091,0.798863742,5.326764602,0.81877551
hTME18-1_Str_07_xyz-5798-6326-260,hTME18-1,Q140,D2,CPc,91.3324,58.185,3,73.96,20272.9,124.312,1.03148,123.841,935.58,7,19,5,12,0.428571,23620.1,150.207,87.6312,1.12431,101.901,117.455,78.9481,91.3664,43.69765767,49.23578947,14.65168132,16.08857143,60.64114388,68.57166667,0.8611476,8.430327497,0.897959184
hTME18-1_Str_07_xyz-5962-4951-254,hTME18-1,Q140,D2,CPc,83.1436,73.1888,4,82.76,48987.9,145.391,1.02284,207.31,1702,12,30,6,18,0.377778,61472.8,164.271,112.54,1.20865,104.76,114.016,60.465,68.9046,49.74459824,56.72866667,19.00631357,20.69416667,70.23678801,80.75166667,0.782342777,4.829734026,0.9
hTME18-1_Str_07_xyz-6114-5213-158,hTME18-1,Q140,D1,CPc,37.7482,51.0137,3,61.51,34082.9,143.262,1.04414,232.101,1297.62,7,19,5,12,0.428571,41807.1,162.64,134.842,1.21305,135.349,136.318,69.7803,86.9223,55.64125494,68.29210526,22.65714963,24.86428571,74.88198304,93.625,0.811364579,5.767909757,0.918367347
hTME18-1_Str_07_xyz-6420-8321-254,hTME18-1,Q140,D2,CPc,83.717,58.6131,6,65.51,51540.1,116.919,1.03014,166.024,2204.4,27,60,6,33,0.441975,62289.9,137.859,140.843,1.28394,99.1793,121.483,87.8724,89.7369,32.05222022,36.73566667,13.78769201,14.93185185,46.99592512,54.57515152,0.818606295,6.054677548,0.799183673
hTME18-1_Str_07_xyz-6494-7896-311,hTME18-1,Q140,D2,CPc,67.1261,59.6295,5,74.81,47465.4,130.107,1.03623,175.37,2216.05,25,55,5,30,0.531048,71113.1,198.459,117.267,1.32376,123.587,121.184,83.2128,85.1398,33.09043958,40.28672727,13.87741234,15.3852,49.10129561,61.038,0.75259441,4.118946769,0.732421875
hTME18-1_Str_07_xyz-6584-7681-128,hTME18-1,Q140,D2,CPc,75.836,76.9976,8,98.88,54182.8,117.434,1.03651,179.64,2052.67,20,44,4,24,0.395833,69249.3,194.506,127.774,1.28136,115.128,111.62,79.7597,90.1446,40.17823659,46.64681818,14.56358141,16.446,61.52378258,71.81416667,0.807285798,5.616948504,0.792899408
hTME18-1_Str_07_xyz-6647-7524-259,hTME18-1,Q140,D2,CPc,89.248,69.3516,5,61.41,25876.7,115.285,1.03185,170.21,1328.44,12,28,4,16,0.511905,33231.4,145.651,153,1.27214,101.458,109.167,84.548,83.542,41.73938333,47.43892857,14.85210273,16.455,61.90484378,70.676875,0.824588591,6.311593607,0.851851852
hTME18-1_Str_08_xyz-3032-3280-384,hTME18-1,Q140,D1,CPc,71.6975,81.4117,3,107.57,20265.7,148.575,1.02574,227.371,1389.23,9,22,4,13,0.148148,23557,175.208,136.489,1.08224,130.667,119.609,94.1584,95.4839,56.37136315,63.14272727,14.54369354,14.78333333,85.32898056,96.62230769,0.816445286,5.966457287,0.893333333
hTME18-1_Str_08_xyz-3107-9608-128,hTME18-1,Q140,D1,CPc,69.5855,55.2166,4,48.8,18897.5,110.574,1.04595,145.14,912.552,10,22,2,12,0.075,27522.3,156.27,100.708,1.31437,120.377,121.013,100.368,107.765,30.62988996,41.475,15.51815558,18.046,43.22300194,60.99916667,0.644877357,2.619859523,0.887755102
hTME18-1_Str_08_xyz-3271-4036-209,hTME18-1,Q140,D1,CPc,101.98,88.4352,3,103.88,14657.3,136.573,1.01995,194.919,910.182,5,13,3,8,0.266667,18281.7,161.911,130.483,1.11354,97.7837,115.169,96.1845,116.371,61.2487661,70.00769231,16.02340082,16.728,89.51461941,103.3075,0.799570281,5.350064625,0.9
hTME18-1_Str_08_xyz-3342-4638-401,hTME18-1,Q140,D2,CPc,75.3809,69.3235,8,132.96,23573.1,139.127,1.01919,216.86,2237.79,26,53,1,27,0.536075,31113.3,182.539,165.841,1.69096,111.872,117.848,89.4914,79.0327,38.15758883,42.21792453,16.73122365,17.81538462,58.79038493,65.71666667,0.784416398,4.887469103,0.829964328
hTME18-1_Str_08_xyz-3366-3970-279,hTME18-1,Q140,D1,CPc,94.1784,96.3824,4,114.98,42672.1,154.78,1.03303,221.84,1613.18,13,31,5,18,0.5,51131.5,189.849,158.091,1.16139,104.042,108.231,72.2533,93.9402,45.01289157,52.03354839,14.57100823,15.88538462,66.9986962,78.14055556,0.768096804,4.464024481,0.81
